source_id	ONCnic3	_RAJ2000	_DEJ2000	N	Vis	xPos	yPos	Opt	O	RAJ2000	DEJ2000	F110W	e_F110W	f_F110W	F160W	e_F160W	f_F160W
3410	1234	83.799042	-5.359111	1	27	549	483	2	2	05 35 11.770	-05 21 32.80	17.024	0.148	1	14.18	0.023	1
9196	1235	83.799012	-5.553558	1	0A	391	212	0	0	05 35 11.763	-05 33 12.81	20.528	0.183	1	       	21.1502	2
9197	1236	83.799454	-5.538825	1	0A	383	473	0	0	05 35 11.869	-05 32 19.77	       	21.7097	2	       	21.0932	2
3427	1237	83.799487	-5.532086	1	0A	383	593	3	3	05 35 11.877	-05 31 55.51	11.421	0.003	1	10.66	0.003	1
9198	1238	83.799529	-5.550267	1	0A	381	271	0	0	05 35 11.887	-05 33 00.96	       	21.5681	2	20.28	0.237	1
3443	1239	83.799721	-5.492522	1	6A	357	388	4	4	05 35 11.933	-05 29 33.08	15.704	0.019	1	14.32	0.015	1
3445	1240	83.799737	-5.479239	1	6A	357	624	2	2	05 35 11.937	-05 28 45.26	16.824	0.033	1	14.45	0.016	1
9199	1241	83.800212	-5.72885	1	88	294	244	0	0	05 35 12.051	-05 43 43.86	18.704	0.077	1	17.41	0.063	1
9199	1242	83.800333	-5.728628	1	88	292	248	0	0	05 35 12.080	-05 43 43.06	19.674	0.121	1	       	21.5945	2
9200	1243	83.801012	-5.677828	1	77	183	339	0	0	05 35 12.243	-05 40 40.18	20.894	0.218	1	       	9.999	0
9201	1244	83.801462	-5.721803	1	88	272	369	0	0	05 35 12.351	-05 43 18.49	11.471	0.003	1	10.54	0.003	1
9202	1245	83.801438	-5.536767	1	0A	348	510	0	0	05 35 12.345	-05 32 12.36	       	21.2869	2	       	21.012	2
9203	1246	83.801567	-5.718233	1	88	270	432	0	0	05 35 12.376	-05 43 05.64	21.217	0.25	1	20.05	0.213	1
3497	1247	83.801629	-5.35875	1	27	503	489	4	4	05 35 12.391	-05 21 31.50	15.413	0.039	1	14.47	0.017	1
9204	1248	83.801746	-5.592983	1	1A	450	304	0	0	05 35 12.419	-05 35 34.74	20.696	0.196	1	20.48	0.292	1
9205	1249	83.801742	-5.537769	1	0A	343	492	0	0	05 35 12.418	-05 32 15.97	       	21.4706	2	20.59	0.28	1
9206	1250	83.801917	-5.726817	1	88	264	280	0	0	05 35 12.460	-05 43 36.54	21.084	0.234	1	19.66	0.177	1
3502	1251	83.801875	-5.488136	1	6A	319	466	2	2	05 35 12.450	-05 29 17.29	19.895	0.139	1	17.73	0.073	1
3530	1252	83.803042	-5.4531	1	3B	606	435	6	6	05 35 12.730	-05 27 11.16	13.188	0.006	1	11.95	0.005	1
3541	1253	83.803158	-5.366386	1	27	476	353	2	2	05 35 12.758	-05 21 58.99	       	14.9821	2	14.77	0.069	1
9207	1254	83.803112	-5.676814	1	78	629	441	0	0	05 35 12.747	-05 40 36.53	20.591	0.186	1	18.86	0.122	1
9208	1255	83.803192	-5.673083	1	78	627	507	0	0	05 35 12.766	-05 40 23.10	21.217	0.249	1	19.76	0.186	1
9209	1256	83.803262	-5.366075	1	27	474	359	0	0	05 35 12.783	-05 21 57.87	       	15.006	2	15.41	0.135	1
9210	1257	83.803425	-5.726806	1	88	237	280	0	0	05 35 12.822	-05 43 36.50	20.692	0.195	1	19.22	0.145	1
9211	1258	83.803529	-5.35945	1	27	469	477	0	0	05 35 12.847	-05 21 34.02	15.921	0.067	1	12.68	0.008	1
9212	1259	83.803504	-5.676581	1	78	622	445	0	0	05 35 12.841	-05 40 35.69	21.425	0.277	1	19.33	0.152	1
9211	1260	83.803721	-5.359369	1	27	466	478	0	0	05 35 12.893	-05 21 33.73	15.927	0.075	1	12.79	0.009	1
9213	1261	83.8036	-5.499967	1	6A	285	261	0	0	05 35 12.864	-05 29 59.88	       	21.4589	2	       	21.1069	2
9213	1262	83.8036	-5.499967	1	6A	285	261	0	0	05 35 12.864	-05 29 59.88	       	21.4589	2	       	21.1069	2
9214	1263	83.804067	-5.502369	1	6A	280	214	0	0	05 35 12.976	-05 30 08.53	       	21.0537	2	       	21.556	2
3574	1264	83.804296	-5.366953	1	27	456	343	3	3	05 35 13.031	-05 22 01.03	13.839	0.023	1	12.84	0.017	1
3584	1265	83.804396	-5.364833	1	27	454	381	2	2	05 35 13.055	-05 21 53.40	14.491	0.019	1	12.51	0.01	1
9215	1266	83.804454	-5.360858	1	27	453	452	0	0	05 35 13.069	-05 21 39.09	17.699	0.228	1	15.44	0.053	1
9216	1267	83.8046	-5.721664	1	88	216	371	0	0	05 35 13.104	-05 43 17.99	       	9.999	0	       	9.999	0
9217	1268	83.805246	-5.584089	1	1A	389	462	0	0	05 35 13.259	-05 35 02.72	15.923	0.021	1	13.65	0.011	1
9218	1269	83.805412	-5.582681	1	1A	386	487	0	0	05 35 13.299	-05 34 57.65	       	20.6968	2	19.29	0.153	1
9219	1270	83.805529	-5.589728	1	1A	384	362	0	0	05 35 13.327	-05 35 23.02	       	21.4273	2	20.75	0.297	1
9220	1271	83.805525	-5.363878	1	27	434	398	0	0	05 35 13.326	-05 21 49.96	16.609	0.117	1	15.28	0.034	1
9221	1272	83.805704	-5.585497	1	1A	381	437	0	0	05 35 13.369	-05 35 07.79	14.444	0.011	1	12.4	0.006	1
9222	1273	83.805667	-5.490211	1	6A	252	429	0	0	05 35 13.360	-05 29 24.76	       	21.1065	2	       	20.6846	2
3666	1274	83.806258	-5.459253	1	3B	549	326	2	2	05 35 13.502	-05 27 33.31	20.053	0.207	1	17.29	0.063	1
3743	1275	83.806354	-5.372133	1	27	419	252	3	3	05 35 13.525	-05 22 19.68	13.17	0.016	1	11.87	0.008	1
9223	1276	83.806467	-5.581836	1	1A	367	502	0	0	05 35 13.552	-05 34 54.61	13.314	0.006	1	11.81	0.005	1
3692	1277	83.80635	-5.548239	1	0A	261	306	2	2	05 35 13.524	-05 32 53.66	18.324	0.065	1	17	0.052	1
3690	1278	83.806442	-5.458069	1	3B	546	347	3	3	05 35 13.546	-05 27 29.05	12.62	0.005	1	11.44	0.004	1
3720	1279	83.806733	-5.355872	1	27	413	540	6	6	05 35 13.616	-05 21 21.14	14.346	0.011	1	13.45	0.01	1
9224	1280	83.807183	-5.359989	1	27	405	467	0	0	05 35 13.724	-05 21 35.96	17.819	0.208	1	13.17	0.009	1
3745	1281	83.807262	-5.372819	1	27	403	239	4	4	05 35 13.743	-05 22 22.15	12.891	0.012	1	11.2	0.005	1
9225	1282	83.807388	-5.371542	1	27	401	262	0	0	05 35 13.773	-05 22 17.55	16.602	0.235	1	14.28	0.055	1
3788	1283	83.8075	-5.368658	1	27	399	313	3	3	05 35 13.800	-05 22 07.17	11.025	0.003	1	9.65	0.002	1
3752	1284	83.807504	-5.366586	1	27	399	350	3	3	05 35 13.801	-05 21 59.71	13.065	0.008	1	9.52	0.002	1
3760	1285	83.807558	-5.367483	1	27	398	334	2	2	05 35 13.814	-05 22 02.94	14.234	0.021	1	12.67	0.011	1
3770	1286	83.807617	-5.369231	1	27	397	303	2	2	05 35 13.828	-05 22 09.23	15.297	0.104	1	13.45	0.034	1
9226	1287	83.807546	-5.674731	1	78	550	478	0	0	05 35 13.811	-05 40 29.03	19.601	0.117	1	17.76	0.074	1
3768	1288	83.807729	-5.460267	1	3B	523	308	3	3	05 35 13.855	-05 27 36.96	13.371	0.007	1	11.92	0.005	1
3784	1289	83.808233	-5.356494	1	27	386	529	3	3	05 35 13.976	-05 21 23.38	13.423	0.007	1	10.94	0.003	1
3786	1290	83.808242	-5.366131	1	27	386	358	2	2	05 35 13.978	-05 21 58.07	15.146	0.022	1	12.54	0.007	1
9227	1291	83.808192	-5.450367	1	3B	515	484	0	0	05 35 13.966	-05 27 01.32	20.33	0.286	1	15.32	0.024	1
8226	1292	83.808196	-5.670056	1	78	539	561	1	1	05 35 13.967	-05 40 12.20	12.525	0.004	1	11.79	0.005	1
3805	1293	83.808708	-5.443408	1	3B	506	607	3	3	05 35 14.090	-05 26 36.27	13.932	0.009	1	12.78	0.007	1
9228	1294	83.8088	-5.373019	1	27	376	236	0	0	05 35 14.112	-05 22 22.87	16.243	0.201	1	10.12	0.003	1
3807	1295	83.808925	-5.453097	1	3B	502	435	2	2	05 35 14.142	-05 27 11.15	17.725	0.051	1	14.91	0.02	1
9229	1296	83.809208	-5.668628	1	78	521	586	0	0	05 35 14.210	-05 40 07.06	21.541	0.293	1	19.08	0.136	1
9230	1297	83.809512	-5.227897	1	57	547	445	0	0	05 35 14.283	-05 13 40.43	18.011	0.056	1	15.43	0.026	1
3831	1298	83.809596	-5.367903	1	27	362	327	6	6	05 35 14.303	-05 22 04.45	14.947	0.043	1	13.29	0.016	1
3875	1299	83.810175	-5.546292	1	0A	193	341	3	3	05 35 14.442	-05 32 46.65	13.388	0.007	1	       	9.999	0
9231	1300	83.810258	-5.717814	1	89	601	525	0	0	05 35 14.462	-05 43 04.13	21.359	0.268	1	19.64	0.176	1
9232	1301	83.810329	-5.723381	1	89	600	426	0	0	05 35 14.479	-05 43 24.17	21.249	0.26	1	20.09	0.218	1
9233	1302	83.810404	-5.670731	1	78	500	549	0	0	05 35 14.497	-05 40 14.63	20.417	0.17	1	18.44	0.101	1
3903	1303	83.8105	-5.368514	1	27	346	316	3	3	05 35 14.520	-05 22 06.65	13.815	0.016	1	12.31	0.007	1
9234	1304	83.81045	-5.678303	1	78	499	415	0	0	05 35 14.508	-05 40 41.89	16.982	0.035	1	15.68	0.028	1
9235	1305	83.810888	-5.718394	1	89	590	514	0	0	05 35 14.613	-05 43 06.22	       	21.4718	2	20.72	0.294	1
3930	1306	83.810904	-5.366967	1	27	339	343	3	3	05 35 14.617	-05 22 01.08	14.76	0.02	1	13.81	0.017	1
9236	1307	83.81095	-5.724136	1	89	589	413	0	0	05 35 14.628	-05 43 26.89	21.354	0.266	1	19.54	0.169	1
9237	1308	83.811229	-5.581947	1	1A	283	500	0	0	05 35 14.695	-05 34 55.01	       	21.0579	2	19.84	0.197	1
3946	1309	83.81115	-5.363764	1	27	335	400	2	2	05 35 14.676	-05 21 49.55	16.34	0.062	1	14.47	0.028	1
9238	1310	83.811925	-5.67135	1	78	473	538	0	0	05 35 14.862	-05 40 16.86	       	21.9638	2	20.78	0.297	1
4071	1311	83.812425	-5.366664	1	27	312	349	3	3	05 35 14.982	-05 21 59.99	11.198	0.003	1	10.11	0.002	1
9239	1312	83.812425	-5.719519	1	89	563	494	0	0	05 35 14.982	-05 43 10.27	21.389	0.269	1	19.81	0.191	1
4034	1313	83.812546	-5.363172	1	27	310	410	3	3	05 35 15.011	-05 21 47.42	15.22	0.029	1	13.64	0.013	1
9240	1314	83.813042	-5.49415	1	69	610	447	0	0	05 35 15.130	-05 29 38.94	       	9.999	0	20.23	0.246	1
9241	1315	83.813025	-5.454414	1	3B	426	403	0	0	05 35 15.126	-05 27 15.89	21.042	0.273	1	19.06	0.156	1
9241	1316	83.813025	-5.454414	1	3B	426	403	0	0	05 35 15.126	-05 27 15.89	21.042	0.273	1	19.06	0.156	1
9242	1317	83.813296	-5.679428	1	78	449	395	0	0	05 35 15.191	-05 40 45.94	       	22.4341	2	20.6	0.274	1
9243	1318	83.813383	-5.722986	1	89	546	433	0	0	05 35 15.212	-05 43 22.75	       	21.816	2	       	21.0399	2
4077	1319	83.8135	-5.460572	1	3B	421	303	3	3	05 35 15.240	-05 27 38.06	17.058	0.037	1	15.41	0.025	1
4083	1320	83.813558	-5.365475	1	27	292	370	3	3	05 35 15.254	-05 21 55.71	14.633	0.018	1	12.37	0.007	1
9244	1321	83.813667	-5.586569	1	1A	240	418	0	0	05 35 15.280	-05 35 11.65	       	9.999	0	       	19.7167	2
9245	1322	83.813675	-5.719053	1	89	541	503	0	0	05 35 15.282	-05 43 08.59	       	21.8779	2	20.48	0.26	1
4093	1323	83.813658	-5.665658	1	78	443	639	2	2	05 35 15.278	-05 39 56.37	12.454	0.004	1	11.51	0.004	1
9246	1324	83.813662	-5.674722	1	78	442	478	0	0	05 35 15.279	-05 40 29.00	       	22.1957	2	20.78	0.297	1
9247	1325	83.813787	-5.717589	1	89	539	529	0	0	05 35 15.309	-05 43 03.32	20.686	0.193	1	19.22	0.145	1
4170	1326	83.813896	-5.371014	1	27	286	271	3	3	05 35 15.335	-05 22 15.65	       	9.999	0	       	16.2261	2
9248	1327	83.81385	-5.227181	1	57	470	458	0	0	05 35 15.324	-05 13 37.85	13.762	0.008	1	12.66	0.007	1
9249	1328	83.813896	-5.681472	1	78	438	358	0	0	05 35 15.335	-05 40 53.30	       	21.8058	2	       	21.8259	2
9250	1329	83.814492	-5.546936	1	0B	607	414	0	0	05 35 15.478	-05 32 48.97	       	21.3037	2	       	20.9873	2
4118	1330	83.814292	-5.463139	1	3B	407	257	2	2	05 35 15.430	-05 27 47.30	15.921	0.022	1	12.65	0.007	1
9251	1331	83.814283	-5.669164	1	78	431	577	0	0	05 35 15.428	-05 40 08.99	       	21.901	2	       	21.589	2
9252	1332	83.814412	-5.681653	1	78	429	355	0	0	05 35 15.459	-05 40 53.95	       	21.8472	2	       	21.7399	2
9253	1333	83.814579	-5.732456	1	89	525	265	0	0	05 35 15.499	-05 43 56.84	       	21.3884	2	       	21.3834	2
4143	1334	83.814583	-5.456372	1	3B	402	377	3	3	05 35 15.500	-05 27 22.94	12.623	0.005	1	11.29	0.004	1
9254	1335	83.814658	-5.673811	1	78	425	494	0	0	05 35 15.518	-05 40 25.72	       	22.2494	2	       	21.6687	2
9255	1336	83.814692	-5.682397	1	78	424	342	0	0	05 35 15.526	-05 40 56.63	19.486	0.11	1	17.91	0.079	1
9256	1337	83.814867	-5.713986	1	89	520	593	0	0	05 35 15.568	-05 42 50.35	       	22.0603	2	       	21.8659	2
9257	1338	83.815129	-5.673322	1	78	416	503	0	0	05 35 15.631	-05 40 23.96	       	22.2611	2	       	21.6435	2
9258	1339	83.815025	-5.730867	1	89	512	284	0	0	05 35 15.606	-05 43 51.12	19.068	0.091	1	20.22	0.231	1
9259	1340	83.815342	-5.674447	1	78	413	483	0	0	05 35 15.682	-05 40 28.01	       	22.1842	2	       	21.6422	2
9260	1341	83.815404	-5.719014	1	89	510	503	0	0	05 35 15.697	-05 43 08.45	20.572	0.183	1	19.19	0.143	1
9261	1342	83.815358	-5.458711	1	3B	388	336	0	0	05 35 15.686	-05 27 31.36	20.216	0.169	1	19.96	0.267	1
9262	1343	83.815529	-5.731403	1	89	508	284	0	0	05 35 15.727	-05 43 53.05	18.937	0.086	1	20.13	0.221	1
4204	1344	83.815554	-5.441278	1	3B	385	645	3	3	05 35 15.733	-05 26 28.60	13.123	0.006	1	11.99	0.005	1
4210	1345	83.815842	-5.549753	1	0B	583	364	6	6	05 35 15.802	-05 32 59.11	12.8	0.005	1	11.79	0.005	1
9263	1346	83.816158	-5.492408	1	69	555	477	0	0	05 35 15.878	-05 29 32.67	       	9.999	0	       	20.764	2
9264	1347	83.816025	-5.715639	1	89	500	563	0	0	05 35 15.846	-05 42 56.30	       	22.1453	2	       	21.8878	2
9265	1348	83.816358	-5.686558	1	78	395	268	0	0	05 35 15.926	-05 41 11.61	13.932	0.009	1	12.63	0.007	1
9266	1349	83.816446	-5.683242	1	78	393	327	0	0	05 35 15.947	-05 40 59.67	       	22.2818	2	       	22.0047	2
9267	1350	83.816546	-5.445639	1	3B	368	568	0	0	05 35 15.971	-05 26 44.30	19.348	0.192	1	18.68	0.168	1
9268	1351	83.81685	-5.678306	1	78	386	415	0	0	05 35 16.044	-05 40 41.90	       	22.3456	2	       	22.0472	2
9269	1352	83.817358	-5.236989	1	57	408	284	0	0	05 35 16.166	-05 14 13.16	18.265	0.066	1	15	0.021	1
9270	1353	83.817662	-5.490717	1	69	528	507	0	0	05 35 16.239	-05 29 26.58	       	9.999	0	       	21.0097	2
9271	1354	83.817408	-5.445878	1	3B	348	554	0	0	05 35 16.178	-05 26 45.16	       	18.9425	2	       	18.9736	2
9272	1355	83.817842	-5.540847	1	0B	548	522	0	0	05 35 16.282	-05 32 27.05	       	21.6436	2	       	21.7218	2
9273	1356	83.817754	-5.712275	1	89	469	623	0	0	05 35 16.261	-05 42 44.19	20.513	0.181	1	19.58	0.171	1
4404	1357	83.818192	-5.492511	1	69	519	476	2	2	05 35 16.366	-05 29 33.04	17.304	0.04	1	14.34	0.015	1
4412	1358	83.818254	-5.490289	1	69	518	515	2	2	05 35 16.381	-05 29 25.04	19.512	0.112	1	17.33	0.061	1
9274	1359	83.818304	-5.729861	1	89	459	311	0	0	05 35 16.393	-05 43 47.50	20.068	0.145	1	18.49	0.103	1
9275	1360	83.818492	-5.5483	1	0B	536	390	0	0	05 35 16.438	-05 32 53.88	       	20.6037	2	20.58	0.28	1
9276	1361	83.818842	-5.537014	1	0B	530	590	0	0	05 35 16.522	-05 32 13.25	       	21.6269	2	       	21.4884	2
8220	1362	83.818667	-5.671719	1	78	354	531	1	1	05 35 16.480	-05 40 18.19	12.794	0.005	1	11.9	0.005	1
9277	1363	83.819204	-5.736128	1	89	443	200	0	0	05 35 16.609	-05 44 10.06	21.279	0.259	1	19.75	0.185	1
4531	1364	83.8194	-5.546708	1	0B	520	418	2	2	05 35 16.656	-05 32 48.15	11.984	0.003	1	11	0.003	1
9278	1365	83.819496	-5.539922	1	0B	518	538	0	0	05 35 16.679	-05 32 23.72	       	21.5825	2	       	21.7179	2
9279	1366	83.819404	-5.727306	1	89	440	356	0	0	05 35 16.657	-05 43 38.30	       	21.8939	2	       	21.8716	2
9280	1367	83.819392	-5.226647	1	57	372	467	0	0	05 35 16.654	-05 13 35.93	       	20.4912	2	       	19.916	2
9281	1368	83.819758	-5.459619	1	3B	310	319	0	0	05 35 16.742	-05 27 34.63	20.344	0.249	1	19.83	0.236	1
4510	1369	83.81995	-5.490722	1	69	488	507	3	3	05 35 16.788	-05 29 26.60	18.952	0.087	1	16.65	0.044	1
9282	1370	83.819825	-5.736192	1	89	432	199	0	0	05 35 16.758	-05 44 10.29	       	21.5187	2	20.33	0.242	1
9283	1371	83.820192	-5.683297	1	78	327	326	0	0	05 35 16.846	-05 40 59.87	20.774	0.201	1	19.83	0.192	1
9284	1372	83.820292	-5.716189	1	89	424	554	0	0	05 35 16.870	-05 42 58.28	19.928	0.136	1	18.75	0.117	1
9285	1373	83.820304	-5.713167	1	89	424	607	0	0	05 35 16.873	-05 42 47.40	       	21.73	2	20.64	0.28	1
9286	1374	83.820512	-5.494772	1	69	478	435	0	0	05 35 16.923	-05 29 41.18	       	9.999	0	19.92	0.202	1
9287	1375	83.820479	-5.688653	1	78	322	231	0	0	05 35 16.915	-05 41 19.15	       	21.9358	2	19.81	0.19	1
9288	1376	83.820754	-5.490669	1	69	474	508	0	0	05 35 16.981	-05 29 26.41	21.495	0.293	1	       	20.835	2
9289	1377	83.820642	-5.713903	1	89	418	594	0	0	05 35 16.954	-05 42 50.05	19.842	0.13	1	18.44	0.101	1
4565	1378	83.820608	-5.452486	1	3B	296	446	3	3	05 35 16.946	-05 27 08.95	13.282	0.006	1	10.5	0.003	1
4592	1379	83.820904	-5.546208	1	0B	493	427	2	2	05 35 17.017	-05 32 46.35	15.571	0.018	1	12.93	0.008	1
9290	1380	83.820829	-5.733594	1	89	414	245	0	0	05 35 16.999	-05 44 00.94	19.656	0.12	1	17.78	0.074	1
9291	1381	83.820854	-5.727867	1	89	414	346	0	0	05 35 17.005	-05 43 40.32	       	22.2217	2	       	21.9792	2
9292	1382	83.820954	-5.736061	1	89	412	201	0	0	05 35 17.029	-05 44 09.82	20.999	0.226	1	19.98	0.206	1
9293	1383	83.821325	-5.689442	1	78	307	217	0	0	05 35 17.118	-05 41 21.99	       	21.2915	2	19.75	0.185	1
9294	1384	83.821638	-5.500117	1	69	458	341	0	0	05 35 17.193	-05 30 00.42	       	21.0164	2	20.61	0.279	1
9295	1385	83.821371	-5.451267	1	3B	278	458	0	0	05 35 17.129	-05 27 04.56	19.555	0.232	1	18.31	0.209	1
8227	1386	83.821721	-5.674286	1	78	300	486	1	1	05 35 17.213	-05 40 27.43	17.667	0.048	1	16.27	0.037	1
9296	1387	83.822004	-5.559581	1	0B	474	190	0	0	05 35 17.281	-05 33 34.49	20.009	0.142	1	       	21.0745	2
9297	1388	83.821875	-5.737044	1	89	396	184	0	0	05 35 17.250	-05 44 13.36	       	21.5954	2	       	21.3213	2
9298	1389	83.821837	-5.683017	1	78	298	331	0	0	05 35 17.241	-05 40 58.86	       	21.7783	2	       	21.7105	2
9299	1390	83.8223	-5.53475	1	0B	469	630	0	0	05 35 17.352	-05 32 05.10	20.919	0.221	1	18.5	0.104	1
9300	1391	83.822204	-5.677089	1	78	291	436	0	0	05 35 17.329	-05 40 37.52	       	21.7413	2	       	21.6026	2
4715	1392	83.822762	-5.507153	1	69	438	216	3	3	05 35 17.463	-05 30 25.75	13.403	0.007	1	12.75	0.007	1
4713	1393	83.822829	-5.537839	1	0B	460	575	2	2	05 35 17.479	-05 32 16.22	16.074	0.023	1	13.94	0.013	1
9301	1394	83.822817	-5.495092	1	69	437	430	0	0	05 35 17.476	-05 29 42.33	       	9.999	0	       	20.9558	2
9302	1395	83.822838	-5.726531	1	89	379	370	0	0	05 35 17.481	-05 43 35.51	20.025	0.142	1	18.73	0.115	1
9303	1396	83.82285	-5.715036	1	89	379	574	0	0	05 35 17.484	-05 42 54.13	21.588	0.294	1	19.68	0.18	1
9304	1397	83.823017	-5.680142	1	78	277	382	0	0	05 35 17.524	-05 40 48.51	12.649	0.005	1	11.71	0.005	1
9305	1398	83.823358	-5.726483	1	89	370	371	0	0	05 35 17.606	-05 43 35.34	       	22.3209	2	       	21.9468	2
9306	1399	83.823512	-5.730261	1	89	367	304	0	0	05 35 17.643	-05 43 48.94	17.422	0.043	1	16.29	0.037	1
4803	1400	83.823854	-5.533969	1	0B	442	644	3	3	05 35 17.725	-05 32 02.29	13.307	0.006	1	12.29	0.006	1
9307	1401	83.823683	-5.678733	1	78	265	407	0	0	05 35 17.684	-05 40 43.44	       	20.9635	2	19.87	0.196	1
9308	1402	83.823917	-5.587628	1	1B	544	485	0	0	05 35 17.740	-05 35 15.46	13.196	0.006	1	11.99	0.005	1
4816	1403	83.823987	-5.412203	1	4A	621	430	3	3	05 35 17.757	-05 24 43.93	13.863	0.016	1	12.7	0.008	1
4837	1404	83.824337	-5.411469	1	4A	615	443	3	3	05 35 17.841	-05 24 41.29	14.319	0.025	1	13.43	0.013	1
4843	1405	83.824346	-5.408594	1	4A	615	494	2	2	05 35 17.843	-05 24 30.94	13.216	0.012	1	12.23	0.007	1
9309	1406	83.82475	-5.364811	1	26	583	468	0	0	05 35 17.940	-05 21 53.32	       	14.8201	2	       	15.9218	2
4913	1407	83.824975	-5.508889	1	69	399	185	3	3	05 35 17.994	-05 30 32.00	13.768	0.008	1	12.87	0.008	1
9310	1408	83.825079	-5.584589	1	1B	523	539	0	0	05 35 18.019	-05 35 04.52	       	21.5899	2	       	21.6025	2
4921	1409	83.825137	-5.49305	1	69	396	466	3	3	05 35 18.033	-05 29 34.98	11.879	0.003	1	10.93	0.003	1
9311	1410	83.825358	-5.595728	1	1B	518	341	0	0	05 35 18.086	-05 35 44.62	       	22.0693	2	20.17	0.225	1
9312	1411	83.825521	-5.5565	1	0B	412	244	0	0	05 35 18.125	-05 33 23.40	19.815	0.13	1	20.29	0.242	1
9313	1412	83.825567	-5.717167	1	89	331	536	0	0	05 35 18.136	-05 43 01.80	18.173	0.06	1	16.9	0.05	1
9314	1413	83.825754	-5.533386	1	0B	408	654	0	0	05 35 18.181	-05 32 00.19	       	20.9862	2	       	20.5243	2
9315	1414	83.825837	-5.490494	1	69	384	511	0	0	05 35 18.201	-05 29 25.78	21.139	0.245	1	18.78	0.118	1
9316	1415	83.82565	-5.678	1	78	231	420	0	0	05 35 18.156	-05 40 40.80	18.919	0.085	1	18.05	0.084	1
4971	1416	83.825967	-5.408481	1	4A	586	496	3	3	05 35 18.232	-05 24 30.53	13.613	0.011	1	12.61	0.007	1
9317	1417	83.826125	-5.554825	1	0B	401	274	0	0	05 35 18.270	-05 33 17.37	       	21.5933	2	19.75	0.186	1
9318	1418	83.825987	-5.71715	1	89	324	536	0	0	05 35 18.237	-05 43 01.74	18.373	0.066	1	17.23	0.058	1
9319	1419	83.826163	-5.503831	1	69	378	275	0	0	05 35 18.279	-05 30 13.79	       	20.95	2	20.5	0.273	1
4993	1420	83.826187	-5.498389	1	69	378	371	4	4	05 35 18.285	-05 29 54.20	13.335	0.006	1	12.46	0.006	1
9320	1421	83.826283	-5.594531	1	1B	502	362	0	0	05 35 18.308	-05 35 40.31	       	21.8701	2	       	21.4782	2
9321	1422	83.825937	-5.410436	1	4A	581	453	0	0	05 35 18.225	-05 24 37.57	13.637	0.009	1	12.54	0.007	1
4995	1423	83.826229	-5.458064	1	3B	196	347	2	2	05 35 18.295	-05 27 29.03	       	9.999	0	       	9.999	0
5017	1424	83.826358	-5.405347	1	4A	580	552	3	3	05 35 18.326	-05 24 19.25	16.898	0.172	1	15.87	0.053	1
9322	1425	83.826133	-5.510903	1	  	0	0	0	0	05 35 18.272	-05 30 39.25	22.345	0.455	1	20.39	0.268	1
5001	1426	83.826475	-5.410906	1	4A	578	453	2	2	05 35 18.354	-05 24 39.26	13.747	0.01	1	13.3	0.011	1
9323	1427	83.826575	-5.583919	1	1B	497	551	0	0	05 35 18.378	-05 35 02.11	       	21.566	2	       	21.6561	2
5025	1428	83.826658	-5.407522	1	4A	574	513	6	6	05 35 18.398	-05 24 27.08	13.206	0.01	1	12.08	0.006	1
9324	1429	83.827275	-5.551472	1	0B	381	333	0	0	05 35 18.546	-05 33 05.30	21.385	0.27	1	       	21.5712	2
9325	1430	83.827367	-5.363936	1	26	537	483	0	0	05 35 18.568	-05 21 50.17	16.964	0.077	1	14.59	0.046	1
9326	1431	83.82755	-5.545236	1	0B	376	444	0	0	05 35 18.612	-05 32 42.85	       	21.3711	2	19.59	0.177	1
9327	1432	83.827712	-5.686058	1	78	194	277	0	0	05 35 18.651	-05 41 09.81	       	21.1056	2	       	9.999	0
9328	1433	83.827925	-5.727831	1	89	289	347	0	0	05 35 18.702	-05 43 40.19	       	21.8143	2	       	21.7188	2
9329	1434	83.828212	-5.500489	1	69	342	334	0	0	05 35 18.771	-05 30 01.76	       	20.8512	2	20.22	0.244	1
5113	1435	83.828279	-5.367272	1	26	521	424	4	4	05 35 18.787	-05 22 02.18	12.734	0.006	1	11.36	0.005	1
9330	1436	83.828425	-5.505564	1	69	338	244	0	0	05 35 18.822	-05 30 20.03	       	20.5379	2	       	20.37	2
9331	1437	83.828533	-5.488822	1	69	336	541	0	0	05 35 18.848	-05 29 19.76	       	9.999	0	       	20.5865	2
9332	1438	83.828562	-5.551836	1	0B	358	327	0	0	05 35 18.855	-05 33 06.61	       	21.611	2	       	21.5106	2
9333	1439	83.828525	-5.721856	1	89	279	453	0	0	05 35 18.846	-05 43 18.68	       	21.4172	2	       	21.4411	2
5136	1440	83.828712	-5.361461	1	26	513	527	3	3	05 35 18.891	-05 21 41.26	11.792	0.003	1	10.61	0.003	1
9334	1441	83.828604	-5.731606	1	89	277	280	0	0	05 35 18.865	-05 43 53.78	       	21.6886	2	       	21.5042	2
5144	1442	83.828771	-5.404931	1	4A	537	559	3	3	05 35 18.905	-05 24 17.75	13.449	0.01	1	12.24	0.006	1
9335	1443	83.829079	-5.732958	1	89	269	256	0	0	05 35 18.979	-05 43 58.65	18.764	0.079	1	17.68	0.071	1
5166	1444	83.829292	-5.556892	1	0B	345	237	4	4	05 35 19.030	-05 33 24.81	19.987	0.139	1	17.85	0.077	1
9336	1445	83.829375	-5.538675	1	0B	344	560	0	0	05 35 19.050	-05 32 19.23	       	21.1924	2	       	20.8301	2
